Number of good coordinates: 890
1: lat: 45.488501, lng: -122.836329
1: lat: 32.7045467, lng: -117.07005883
1: lat: 45.0895882, lng: -93.4438553
1: lat: 46.1361821, lng: -122.9633099
1: lat: 18.4406128, lng: -66.4342041
1: lat: 46.5043983, lng: -93.710762
1: lat: 47.4139249, lng: -120.3110294
1: lat: 27.4945068, lng: -82.5000687
1: lat: 42.5116, lng: -93.2883
1: lat: 46.8105, lng: -71.2426
1: lat: 32.0092392, lng: -102.073357
1: lat: 49.2768, lng: -123.1469
1: lat: 46.37799091, lng: -123.81024115
1: lat: 42.7348175, lng: -84.4894028
1: lat: 34.7598305, lng: -86.5828857
1: lat: 34.779066, lng: -77.925063
1: lat: 33.754826, lng: -117.932391
1: lat: 28.135149, lng: -82.74599
1: lat: 43.4453, lng: -79.7095
1: lat: 29.78105702, lng: -95.04350148
1: lat: 34.175033, lng: -118.613241
1: lat: 41.918266, lng: -87.744728
1: lat: 32.5045052, lng: -93.7275391
1: lat: 36.7027016, lng: -93.2422791
1: lat: 34.0522, lng: -118.2437
1: lat: 32.502655, lng: -95.4020996
1: lat: 59.3864496, lng: 24.8641811
1: lat: 33.6634865, lng: -86.6617737
1: lat: 29.4234238, lng: -98.71492
1: lat: 36.5506859, lng: -84.1554794
1: lat: 41.5383339, lng: -87.2705078
1: lat: 40.4684677, lng: -90.6865463
1: lat: 41.638899, lng: -87.628679
1: lat: 39.5578085, lng: -119.8297734
1: lat: 30.35007597, lng: -103.70027934
1: lat: 29.7918148, lng: -95.1103287
1: lat: 42.1296083, lng: -80.0120584
1: lat: 40.5660896, lng: -76.7029877
1: lat: 41.8235727, lng: -87.8024085
1: lat: 30.0180187, lng: -90.2494736
1: lat: 49.3042, lng: -123.0651
1: lat: 39.74193219, lng: -121.64376913
1: lat: 32.575401, lng: -93.731196
1: lat: 47.576988, lng: -122.604829
1: lat: 48.2522507, lng: -101.285881
1: lat: 32.815928, lng: -97.072938
1: lat: 38.9237938, lng: -78.1913605
1: lat: 40.006582, lng: -80.768204
1: lat: 48.94387, lng: -57.958824
1: lat: 41.3225822, lng: -89.139801
1: lat: 33.7117119, lng: -96.6487885
1: lat: 33.885617, lng: -117.329204
1: lat: 50.2533, lng: -119.2798
1: lat: 54.517444, lng: -128.59283
1: lat: 41.1769926, lng: -96.1489854
1: lat: 44.8718796, lng: -94.378273
1: lat: 34.7927933, lng: -82.2989044
1: lat: 27.421093, lng: -81.4174805
1: lat: 43.541906, lng: -116.29082
1: lat: -26.02111, lng: 28.00917
1: lat: 36.16299467, lng: -115.23172344
1: lat: 21.3333333333, lng: -157.861775088
1: lat: 38.0540540541, lng: -122.167367423
1: lat: 32.9143105, lng: -96.7322159
1: lat: 35.8745, lng: -96.0591
1: lat: 41.3069572, lng: -82.0751038
1: lat: 34.06402054, lng: -117.7915047
1: lat: 45.4301, lng: -71.8901
1: lat: 40.4010838, lng: -86.8367024
1: lat: 51.2816, lng: -114.0153
1: lat: 32.012433, lng: -89.895359
1: lat: 43.721437, lng: -79.499404
1: lat: 39.9340992, lng: -91.3930469
1: lat: 44.8990822, lng: -93.0561905
1: lat: 42.4436607, lng: -83.0899734
1: lat: 40.0540543, lng: -82.4588547
1: lat: 35.2474136, lng: -85.8076706
1: lat: 24.5679188, lng: -81.7302475
1: lat: 41.8564606, lng: -87.7326975
1: lat: 33.6415253, lng: -85.146492
1: lat: 33.4649273, lng: -112.0035257
1: lat: 33.3433198, lng: -111.8025258
1: lat: 38.8972397, lng: -77.1170349
1: lat: 34.1633987, lng: -112.854965
1: lat: 38.99257388, lng: -94.60732395
1: lat: 34.7213707, lng: -86.5815964
1: lat: 35.184366, lng: -84.811843
1: lat: 38.5854, lng: -121.4925
1: lat: 38.8826675, lng: -82.1267853
1: lat: 35.5315323, lng: -82.8283997
1: lat: 41.4695549, lng: -74.3464737
1: lat: 44.2921486, lng: -88.3920059
1: lat: 30.844031, lng: -88.189224
1: lat: 43.8304176, lng: -84.7621155
1: lat: 41.02891725, lng: -81.72869938
1: lat: 41.8998222, lng: -87.7540817
1: lat: 40.3320999, lng: -74.5674133
1: lat: 40.7746162, lng: -83.8179474
1: lat: 44.4936425, lng: -87.9570988
1: lat: 43.657954, lng: -79.383075
1: lat: 42.3863106, lng: -95.8659973
1: lat: 36.3801452, lng: -100.8111688
1: lat: 42.6033173, lng: -89.3877945
1: lat: 42.5394606, lng: -88.3649658
1: lat: 37.8362564, lng: -95.85674803
1: lat: 37.8018036, lng: -122.205025
1: lat: 52.4752941, lng: 13.4485571
1: lat: 30.4504509, lng: -81.6808319
1: lat: 43.8667, lng: -79.0333
1: lat: 34.8972969, lng: -79.6337891
1: lat: 30.573029, lng: -95.143886
1: lat: 25.1232643, lng: 51.3389816
1: lat: 29.4839, lng: -81.1916
1: lat: 42.2932, lng: -82.7075
1: lat: 31.2920551, lng: -96.5586624
1: lat: 34.636673, lng: -79.2073822
1: lat: 46.8911552, lng: -96.7947617
1: lat: 35.6604691, lng: -78.3955002
1: lat: 39.5315323, lng: -83.4234085
1: lat: 30.292222, lng: -81.50187
1: lat: 33.3545418, lng: -101.70163
1: lat: 37.753913, lng: -81.222422
1: lat: 35.6476822, lng: -88.8154602
1: lat: 29.085599, lng: -81.977512
1: lat: 42.4684677, lng: -72.6193161
1: lat: 45.639966, lng: -122.54726
1: lat: 36.6265945, lng: -85.8640518
1: lat: 31.14348781, lng: -97.77644268
1: lat: 48.1877289, lng: -103.656799
1: lat: 35.2072072072, lng: -94.2940266646
1: lat: 31.7873336, lng: -106.4296513
1: lat: 28.6498222, lng: -81.1237946
1: lat: 29.529541, lng: -98.3487396
1: lat: 44.8931503, lng: -93.8742828
1: lat: 40.0324914, lng: -74.2607267
1: lat: 37.8502, lng: -83.8561
1: lat: 31.9773178, lng: -102.100731
1: lat: 40.7234993, lng: -80.1154175
1: lat: 35.3257713, lng: -81.5031662
1: lat: 27.771721, lng: -82.697896
1: lat: 45.446174, lng: -93.591253
1: lat: 36.0674667, lng: -95.9714355
1: lat: 42.2227669, lng: -87.9858551
1: lat: 36.48631572, lng: -86.6684272
1: lat: 40.8515205, lng: -73.8657837
1: lat: 40.310061, lng: -112.002693
1: lat: 43.1609116, lng: -96.0185547
1: lat: 33.9456062, lng: -87.8270493
1: lat: 49.204619, lng: -122.037164
1: lat: 35.117416, lng: -106.520905
1: lat: 41.606686, lng: -87.738048
1: lat: 40.559639, lng: -90.0274429
1: lat: 39.36376691, lng: -76.58680915
1: lat: 42.7900352, lng: -82.5541458
1: lat: 41.5222969, lng: -83.7988434
1: lat: 39.170001, lng: -84.840572
1: lat: 25.9540024, lng: -80.306076
1: lat: 45.5306808, lng: -122.4735368
1: lat: 34.2368813, lng: -89.0026398
1: lat: 44.0464, lng: -79.4874
1: lat: 43.8839378, lng: -91.1864624
1: lat: 41.0192332, lng: -74.0177789
1: lat: 27.984724, lng: -81.6171722
1: lat: 35.05501763, lng: -89.85211136
1: lat: 43.3010635, lng: -96.6010971
1: lat: 43.1608582, lng: -96.0188141
1: lat: 47.368359, lng: -70.035639
1: lat: 44.04233751, lng: -123.13532946
1: lat: 42.2196159, lng: -75.9202423
1: lat: 37.8795357, lng: -78.1351852
1: lat: 28.310635, lng: -82.689117
1: lat: 41.5855865, lng: -87.5167313
1: lat: 40.436287, lng: -78.907701
1: lat: 42.0829849, lng: -87.9291153
1: lat: 38.9726372, lng: -84.7210388
1: lat: 38.4917268426, lng: -75.6409050152
1: lat: 35.5640793, lng: -78.822113
1: lat: 37.8520927, lng: -90.5073166
1: lat: 45.87554868, lng: -95.37335166
1: lat: 42.9009018, lng: -87.8601151
1: lat: 32.8767853, lng: -85.168129
1: lat: 54.502035, lng: -128.526465
1: lat: 36.805088, lng: -79.6641769
1: lat: 45.0810814, lng: -93.2918396
1: lat: 33.6905441, lng: -78.8843536
1: lat: 44.1630554, lng: -88.4908142
1: lat: 53.521451, lng: -113.277037
1: lat: 42.9989, lng: -79.2466
1: lat: 45.276325, lng: -66.08576
1: lat: 33.47540715, lng: -112.33926616
1: lat: 42.314279, lng: -88.263669
1: lat: 33.0985718, lng: -96.8407593
1: lat: 35.8978119, lng: -80.7234344
1: lat: 40.7982864, lng: -81.338089
1: lat: 42.1994019, lng: -83.5741348
1: lat: 33.4891701, lng: -81.9647675
1: lat: 43.499176, lng: -96.8173828
1: lat: 36.1375656, lng: -90.5099869
1: lat: 37.6985245, lng: -97.3948898
1: lat: 41.3629494, lng: -85.0774536
1: lat: 44.0257645, lng: -88.5403595
1: lat: 45.3486, lng: -63.3029
1: lat: 41.7297287, lng: -88.2439804
1: lat: 36.2128305, lng: -83.2759873
1: lat: 45.379425, lng: -93.8196259
1: lat: 40.04248056, lng: -86.1166392
1: lat: 48.8114395, lng: -100.040764
1: lat: 41.8918839, lng: -87.6147461
1: lat: 42.0122375, lng: -93.6848907
1: lat: 39.7409973, lng: -86.3312454
1: lat: 43.0051689, lng: -87.9567871
1: lat: 28.7913437, lng: -96.5504532
1: lat: 33.458844, lng: -111.980226
1: lat: 39.2303009, lng: -94.9037857
1: lat: 45.2882, lng: -75.7566
1: lat: 45.1891891892, lng: -122.537275079
1: lat: 27.21530693, lng: -81.85545105
1: lat: 30.4043903, lng: -91.1728287
1: lat: 49.2733, lng: -122.7965
1: lat: 53.6199, lng: -113.6377
1: lat: 38.522522, lng: -90.347641
1: lat: 36.4064636, lng: -93.5663376
1: lat: 40.8622246, lng: -73.9117661
1: lat: 38.1751289, lng: -85.6260757
1: lat: 41.04478387, lng: -78.8262327
1: lat: 40.5657573, lng: -80.6531631
1: lat: 40.4324324324, lng: -80.2224963272
1: lat: 33.4853853, lng: -111.9176199
1: lat: 42.0451851, lng: -87.7473679
1: lat: 40.417099, lng: -78.4898987
1: lat: 40.6596107, lng: -73.8300476
1: lat: 41.9380989, lng: -88.7777481
1: lat: 38.0706406, lng: -87.5252457
1: lat: 28.5421, lng: -81.3752
1: lat: 35.0830002, lng: -106.555923
1: lat: 39.0110512, lng: -94.6424637
1: lat: 37.595227, lng: -120.939951
